start_station_id,hour,day_of_week,day_of_month,weekend,workingday,is_rush_hour,demand
SF-K15-,9,5,5,0,1,1,5
SF-K15-,9,5,12,0,1,1,1
SF-K15-,9,5,19,0,1,1,2
SF-K15-,9,5,26,0,1,1,3
SF-K15-,9,6,6,0,1,1,2
SF-K15-,9,6,13,0,1,1,2
SF-K15-,9,6,20,0,1,1,1
SF-K15-,9,6,27,0,1,1,1
SF-K15-,9,7,7,1,0,1,4
SF-K15-,9,7,14,1,0,1,3
SF-K15-,9,7,21,1,0,1,1
SF-K15-,9,7,28,1,0,1,1
SF-K15-,10,1,1,1,0,0,1
SF-K15-,10,1,8,1,0,0,3
SF-K15-,10,1,15,1,0,0,5
SF-K15-,10,1,22,1,0,0,5
SF-K15-,10,1,29,1,0,0,5
SF-K15-,10,2,2,0,1,0,2
SF-K15-,10,2,9,0,1,0,3
SF-K15-,10,2,23,0,1,0,4
SF-K15-,10,2,30,0,1,0,5
SF-K15-,10,3,3,0,1,0,3
SF-K15-,10,3,10,0,1,0,2
SF-K15-,10,3,17,0,1,0,3
SF-K15-,10,3,24,0,1,0,1
SF-K15-,10,4,4,0,1,0,3
SF-K15-,10,4,11,0,1,0,1
SF-K15-,10,4,25,0,1,0,3
SF-K15-,10,5,5,0,1,0,1
SF-K15-,10,5,12,0,1,0,1
SF-K15-,10,5,19,0,1,0,1
SF-K15-,10,5,26,0,1,0,2
SF-K15-,10,6,6,0,1,0,3
SF-K15-,10,6,13,0,1,0,2
SF-K15-,10,6,20,0,1,0,1
SF-K15-,10,6,27,0,1,0,1
SF-K15-,10,7,7,1,0,0,5
SF-K15-,10,7,21,1,0,0,1
SF-K15-,10,7,28,1,0,0,2
SF-K15-,11,1,1,1,0,0,5
SF-K15-,11,1,15,1,0,0,6
SF-K15-,11,1,22,1,0,0,1
SF-K15-,11,1,29,1,0,0,3
SF-K15-,11,2,2,0,1,0,1
SF-K15-,11,2,9,0,1,0,1
SF-K15-,11,2,23,0,1,0,2
SF-K15-,11,2,30,0,1,0,4
SF-K15-,11,3,3,0,1,0,2
SF-K15-,11,3,10,0,1,0,4
SF-K15-,11,3,24,0,1,0,2
SF-K15-,11,4,4,0,1,0,2
SF-K15-,11,4,11,0,1,0,1
SF-K15-,11,4,18,0,1,0,3
SF-K15-,11,4,25,0,1,0,4
SF-K15-,11,5,12,0,1,0,1
SF-K15-,11,5,19,0,1,0,1
SF-K15-,11,5,26,0,1,0,2
SF-K15-,11,6,13,0,1,0,3
SF-K15-,11,6,20,0,1,0,6
SF-K15-,11,6,27,0,1,0,4
SF-K15-,11,7,7,1,0,0,9
SF-K15-,11,7,14,1,0,0,8
SF-K15-,11,7,21,1,0,0,2
SF-K15-,11,7,28,1,0,0,2
SF-K15-,12,1,1,1,0,0,4
SF-K15-,12,1,8,1,0,0,3
SF-K15-,12,1,15,1,0,0,3
SF-K15-,12,1,22,1,0,0,6
SF-K15-,12,1,29,1,0,0,1
SF-K15-,12,2,2,0,1,0,9
SF-K15-,12,2,9,0,1,0,1
SF-K15-,12,2,16,0,1,0,1
SF-K15-,12,2,23,0,1,0,3
SF-K15-,12,2,30,0,1,0,4
SF-K15-,12,3,3,0,1,0,1
SF-K15-,12,3,10,0,1,0,1
SF-K15-,12,3,17,0,1,0,4
SF-K15-,12,3,24,0,1,0,7
SF-K15-,12,4,4,0,1,0,4
SF-K15-,12,4,11,0,1,0,2
SF-K15-,12,4,18,0,1,0,2
SF-K15-,12,5,5,0,1,0,3
SF-K15-,12,5,12,0,1,0,5
SF-K15-,12,5,19,0,1,0,2
SF-K15-,12,6,13,0,1,0,1
SF-K15-,12,6,20,0,1,0,2
SF-K15-,12,6,27,0,1,0,7
SF-K15-,12,7,7,1,0,0,6
SF-K15-,12,7,14,1,0,0,3
SF-K15-,12,7,21,1,0,0,15
SF-K15-,12,7,28,1,0,0,2
SF-K15-,13,1,8,1,0,0,6
SF-K15-,13,1,15,1,0,0,4
SF-K15-,13,1,22,1,0,0,7
SF-K15-,13,1,29,1,0,0,4
SF-K15-,13,2,9,0,1,0,4
SF-K15-,13,2,16,0,1,0,1
SF-K15-,13,2,30,0,1,0,3
SF-K15-,13,3,10,0,1,0,2
SF-K15-,13,3,17,0,1,0,3
SF-K15-,13,4,4,0,1,0,1
SF-K15-,13,4,11,0,1,0,5
SF-K15-,13,4,18,0,1,0,1
SF-K15-,13,4,25,0,1,0,2
SF-K15-,13,5,12,0,1,0,1
SF-K15-,13,5,19,0,1,0,1
SF-K15-,13,5,26,0,1,0,1
SF-K15-,13,6,6,0,1,0,6
SF-K15-,13,6,20,0,1,0,6
SF-K15-,13,6,27,0,1,0,3
SF-K15-,13,7,7,1,0,0,5
SF-K15-,13,7,14,1,0,0,2
SF-K15-,13,7,21,1,0,0,8
SF-K15-,13,7,28,1,0,0,7
SF-K15-,14,1,1,1,0,0,3
SF-K15-,14,1,8,1,0,0,2
SF-K15-,14,1,15,1,0,0,4
SF-K15-,14,1,22,1,0,0,2
SF-K15-,14,1,29,1,0,0,4
SF-K15-,14,2,16,0,1,0,2
SF-K15-,14,2,23,0,1,0,2
SF-K15-,14,2,30,0,1,0,3
SF-K15-,14,3,3,0,1,0,1
SF-K15-,14,3,10,0,1,0,1
SF-K15-,14,3,17,0,1,0,3
SF-K15-,14,3,24,0,1,0,1
SF-K15-,14,4,4,0,1,0,1
SF-K15-,14,4,18,0,1,0,7
SF-K15-,14,4,25,0,1,0,5
SF-K15-,14,5,19,0,1,0,11
SF-K15-,14,5,26,0,1,0,2
SF-K15-,14,6,6,0,1,0,6
SF-K15-,14,6,13,0,1,0,2
SF-K15-,14,6,20,0,1,0,2
SF-K15-,14,6,27,0,1,0,3
SF-K15-,14,7,7,1,0,0,8
SF-K15-,14,7,14,1,0,0,4
SF-K15-,14,7,21,1,0,0,6
SF-K15-,14,7,28,1,0,0,9
SF-K15-,15,1,1,1,0,0,2
SF-K15-,15,1,8,1,0,0,6
SF-K15-,15,1,15,1,0,0,4
SF-K15-,15,1,22,1,0,0,4
SF-K15-,15,1,29,1,0,0,6
SF-K15-,15,2,9,0,1,0,1
SF-K15-,15,2,16,0,1,0,6
SF-K15-,15,2,23,0,1,0,9
SF-K15-,15,3,3,0,1,0,2
SF-K15-,15,3,10,0,1,0,3
SF-K15-,15,3,24,0,1,0,2
SF-K15-,15,4,25,0,1,0,2
SF-K15-,15,5,19,0,1,0,4
SF-K15-,15,5,26,0,1,0,1
SF-K15-,15,6,6,0,1,0,2
SF-K15-,15,6,13,0,1,0,7
SF-K15-,15,6,27,0,1,0,5
SF-K15-,15,7,7,1,0,0,8
SF-K15-,15,7,14,1,0,0,8
SF-K15-,15,7,21,1,0,0,5
SF-K15-,15,7,28,1,0,0,13
SF-K15-,16,1,1,1,0,0,10
SF-K15-,16,1,8,1,0,0,1
SF-K15-,16,1,15,1,0,0,1
SF-K15-,16,1,22,1,0,0,3
SF-K15-,16,1,29,1,0,0,3
SF-K15-,16,2,2,0,1,0,3
SF-K15-,16,2,23,0,1,0,2
SF-K15-,16,3,10,0,1,0,1
SF-K15-,16,3,17,0,1,0,3
SF-K15-,16,3,24,0,1,0,2
SF-K15-,16,4,4,0,1,0,2
SF-K15-,16,4,11,0,1,0,5
SF-K15-,16,4,18,0,1,0,4
SF-K15-,16,5,5,0,1,0,2
SF-K15-,16,5,12,0,1,0,4
SF-K15-,16,5,19,0,1,0,7
SF-K15-,16,5,26,0,1,0,3
SF-K15-,16,6,6,0,1,0,5
SF-K15-,16,6,13,0,1,0,3
SF-K15-,16,6,20,0,1,0,3
SF-K15-,16,6,27,0,1,0,7
SF-K15-,16,7,7,1,0,0,17
SF-K15-,16,7,21,1,0,0,6
SF-K15-,16,7,28,1,0,0,4
SF-K15-,17,1,8,1,0,1,4
SF-K15-,17,1,15,1,0,1,1
SF-K15-,17,1,22,1,0,1,3
SF-K15-,17,1,29,1,0,1,5
SF-K15-,17,2,2,0,1,1,2
SF-K15-,17,2,9,0,1,1,8
SF-K15-,17,2,16,0,1,1,5
SF-K15-,17,2,23,0,1,1,2
SF-K15-,17,2,30,0,1,1,3
SF-K15-,17,3,3,0,1,1,3
SF-K15-,17,3,10,0,1,1,1
SF-K15-,17,3,17,0,1,1,2
SF-K15-,17,3,24,0,1,1,3
SF-K15-,17,4,4,0,1,1,6
SF-K15-,17,4,11,0,1,1,1
SF-K15-,17,4,18,0,1,1,10
SF-K15-,17,4,25,0,1,1,5
SF-K15-,17,5,5,0,1,1,2
SF-K15-,17,5,12,0,1,1,6
SF-K15-,17,5,19,0,1,1,4
SF-K15-,17,5,26,0,1,1,3
SF-K15-,17,6,13,0,1,1,4
SF-K15-,17,6,20,0,1,1,6
SF-K15-,17,6,27,0,1,1,10
SF-K15-,17,7,7,1,0,1,7
SF-K15-,17,7,14,1,0,1,4
SF-K15-,17,7,21,1,0,1,5
SF-K15-,17,7,28,1,0,1,8
SF-K15-,18,1,1,1,0,1,1
SF-K15-,18,1,8,1,0,1,1
SF-K15-,18,1,15,1,0,1,2
SF-K15-,18,1,22,1,0,1,3
SF-K15-,18,1,29,1,0,1,2
SF-K15-,18,2,2,0,1,1,1
SF-K15-,18,2,16,0,1,1,1
SF-K15-,18,2,23,0,1,1,2
SF-K15-,18,3,3,0,1,1,2
SF-K15-,18,3,10,0,1,1,1
SF-K15-,18,3,17,0,1,1,7
SF-K15-,18,4,4,0,1,1,4
SF-K15-,18,4,11,0,1,1,2
SF-K15-,18,4,18,0,1,1,3
SF-K15-,18,4,25,0,1,1,3
SF-K15-,18,5,5,0,1,1,2
SF-K15-,18,5,12,0,1,1,2
SF-K15-,18,5,19,0,1,1,1
SF-K15-,18,5,26,0,1,1,7
SF-K15-,18,6,6,0,1,1,4
SF-K15-,18,6,20,0,1,1,2
SF-K15-,18,6,27,0,1,1,2
SF-K15-,18,7,7,1,0,1,9
SF-K15-,18,7,14,1,0,1,1
SF-K15-,18,7,21,1,0,1,3
SF-K15-,18,7,28,1,0,1,4
SF-K15-,19,1,1,1,0,1,4
SF-K15-,19,1,8,1,0,1,1
SF-K15-,19,1,15,1,0,1,4
SF-K15-,19,1,22,1,0,1,1
SF-K15-,19,2,2,0,1,1,3
SF-K15-,19,2,23,0,1,1,1
SF-K15-,19,2,30,0,1,1,3
SF-K15-,19,3,3,0,1,1,3
SF-K15-,19,3,17,0,1,1,7
SF-K15-,19,3,24,0,1,1,2
SF-K15-,19,4,4,0,1,1,2
SF-K15-,19,4,11,0,1,1,2
SF-K15-,19,4,18,0,1,1,9
SF-K15-,19,4,25,0,1,1,2
SF-K15-,19,5,12,0,1,1,3
SF-K15-,19,5,19,0,1,1,1
SF-K15-,19,5,26,0,1,1,1
SF-K15-,19,6,6,0,1,1,5
SF-K15-,19,6,13,0,1,1,2
SF-K15-,19,6,20,0,1,1,2
SF-K15-,19,7,7,1,0,1,1
SF-K15-,19,7,14,1,0,1,2
SF-K15-,19,7,21,1,0,1,1
SF-K15-,19,7,28,1,0,1,1
SF-K15-,20,1,1,1,0,0,2
SF-K15-,20,1,8,1,0,0,1
SF-K15-,20,1,22,1,0,0,1
SF-K15-,20,2,2,0,1,0,5
SF-K15-,20,2,9,0,1,0,1
SF-K15-,20,2,23,0,1,0,1
SF-K15-,20,2,30,0,1,0,2
SF-K15-,20,3,3,0,1,0,1
SF-K15-,20,3,10,0,1,0,1
SF-K15-,20,3,17,0,1,0,1
SF-K15-,20,4,4,0,1,0,1
SF-K15-,20,4,11,0,1,0,7
SF-K15-,20,4,18,0,1,0,4
SF-K15-,20,4,25,0,1,0,3
SF-K15-,20,5,5,0,1,0,1
SF-K15-,20,5,26,0,1,0,1
SF-K15-,20,6,20,0,1,0,2
SF-K15-,20,7,7,1,0,0,1
SF-K15-,20,7,21,1,0,0,2
SF-K15-,21,1,1,1,0,0,1
SF-K15-,21,1,22,1,0,0,3
SF-K15-,21,1,29,1,0,0,1
SF-K15-,21,2,16,0,1,0,1
SF-K15-,21,2,30,0,1,0,1
SF-K15-,21,3,17,0,1,0,2
SF-K15-,21,4,4,0,1,0,1
SF-K15-,21,4,18,0,1,0,1
SF-K15-,21,4,25,0,1,0,1
SF-K15-,21,5,5,0,1,0,1
SF-K15-,21,6,13,0,1,0,1
SF-K15-,21,6,20,0,1,0,2
SF-K15-,21,7,14,1,0,0,3
SF-K15-,21,7,28,1,0,0,1
SF-K15-,22,3,24,0,1,0,1
SF-K15-,22,4,25,0,1,0,2
SF-K15-,22,6,13,0,1,0,4
SF-K15-,22,6,27,0,1,0,1
SF-K15-,22,7,7,1,0,0,2
SF-K15-,23,2,9,0,1,0,1
SF-K15-,23,2,16,0,1,0,1
SF-K15-,23,4,25,0,1,0,1
SF-K15-2,0,1,1,1,0,0,1
SF-K15-2,0,1,8,1,0,0,1
SF-K15-2,0,1,29,1,0,0,1
SF-K15-2,0,2,16,0,1,0,2
SF-K15-2,0,3,17,0,1,0,1
SF-K15-2,0,5,5,0,1,0,1
SF-K15-2,0,6,6,0,1,0,1
SF-K15-2,1,1,8,1,0,0,1
SF-K15-2,1,1,15,1,0,0,1
SF-K15-2,2,1,22,1,0,0,1
SF-K15-2,4,1,8,1,0,0,1
SF-K15-2,4,3,3,0,1,0,1
SF-K15-2,4,7,14,1,0,0,1
SF-K15-2,5,1,8,1,0,0,1
SF-K15-2,5,2,9,0,1,0,1
SF-K15-2,5,2,16,0,1,0,1
SF-K15-2,5,3,3,0,1,0,1
SF-K15-2,5,3,10,0,1,0,1
SF-K15-2,5,4,18,0,1,0,1
SF-K15-2,5,5,5,0,1,0,1
SF-K15-2,5,5,12,0,1,0,1
SF-K15-2,5,5,26,0,1,0,1
SF-K15-2,5,6,20,0,1,0,1
SF-K15-2,6,1,15,1,0,0,1
SF-K15-2,6,2,2,0,1,0,5
SF-K15-2,6,2,9,0,1,0,2
SF-K15-2,6,2,16,0,1,0,5
SF-K15-2,6,2,23,0,1,0,3
SF-K15-2,6,2,30,0,1,0,1
SF-K15-2,6,3,3,0,1,0,2
SF-K15-2,6,3,10,0,1,0,3
SF-K15-2,6,3,17,0,1,0,4
SF-K15-2,6,3,24,0,1,0,3
SF-K15-2,6,4,4,0,1,0,2
SF-K15-2,6,4,11,0,1,0,5
SF-K15-2,6,4,18,0,1,0,3
SF-K15-2,6,4,25,0,1,0,2
SF-K15-2,6,5,5,0,1,0,2
SF-K15-2,6,5,12,0,1,0,1
SF-K15-2,6,5,19,0,1,0,2
SF-K15-2,6,5,26,0,1,0,2
SF-K15-2,6,6,6,0,1,0,2
SF-K15-2,6,6,13,0,1,0,4
SF-K15-2,6,6,20,0,1,0,2
SF-K15-2,6,6,27,0,1,0,3
SF-K15-2,7,1,1,1,0,1,1
SF-K15-2,7,1,22,1,0,1,1
SF-K15-2,7,1,29,1,0,1,1
SF-K15-2,7,2,2,0,1,1,6
SF-K15-2,7,2,9,0,1,1,5
SF-K15-2,7,2,16,0,1,1,8
SF-K15-2,7,2,23,0,1,1,3
SF-K15-2,7,2,30,0,1,1,5
SF-K15-2,7,3,3,0,1,1,6
SF-K15-2,7,3,10,0,1,1,6
SF-K15-2,7,3,17,0,1,1,4
SF-K15-2,7,3,24,0,1,1,5
SF-K15-2,7,4,4,0,1,1,5
SF-K15-2,7,4,11,0,1,1,3
SF-K15-2,7,4,18,0,1,1,1
SF-K15-2,7,4,25,0,1,1,5
SF-K15-2,7,5,5,0,1,1,3
SF-K15-2,7,5,12,0,1,1,4
SF-K15-2,7,5,19,0,1,1,3
SF-K15-2,7,5,26,0,1,1,9
SF-K15-2,7,6,6,0,1,1,4
SF-K15-2,7,6,13,0,1,1,1
SF-K15-2,7,6,20,0,1,1,5
SF-K15-2,7,6,27,0,1,1,4
SF-K15-2,7,7,14,1,0,1,1
SF-K15-2,7,7,21,1,0,1,1
SF-K15-2,8,1,1,1,0,1,3
SF-K15-2,8,1,8,1,0,1,1
SF-K15-2,8,1,15,1,0,1,3
SF-K15-2,8,1,22,1,0,1,3
SF-K15-2,8,2,2,0,1,1,6
SF-K15-2,8,2,9,0,1,1,7
SF-K15-2,8,2,16,0,1,1,9
SF-K15-2,8,2,23,0,1,1,6
SF-K15-2,8,3,3,0,1,1,10
SF-K15-2,8,3,10,0,1,1,7
SF-K15-2,8,3,17,0,1,1,12
SF-K15-2,8,3,24,0,1,1,6
SF-K15-2,8,4,4,0,1,1,10
SF-K15-2,8,4,11,0,1,1,8
SF-K15-2,8,4,18,0,1,1,11
SF-K15-2,8,4,25,0,1,1,14
SF-K15-2,8,5,5,0,1,1,10
SF-K15-2,8,5,12,0,1,1,8
SF-K15-2,8,5,19,0,1,1,3
SF-K15-2,8,5,26,0,1,1,8
SF-K15-2,8,6,6,0,1,1,4
SF-K15-2,8,6,13,0,1,1,5
SF-K15-2,8,6,20,0,1,1,3
SF-K15-2,8,6,27,0,1,1,6
SF-K15-2,8,7,14,1,0,1,3
SF-K15-2,8,7,21,1,0,1,3
SF-K15-2,8,7,28,1,0,1,1
SF-K15-2,9,1,1,1,0,1,3
SF-K15-2,9,1,8,1,0,1,2
SF-K15-2,9,1,15,1,0,1,3
SF-K15-2,9,1,22,1,0,1,4
SF-K15-2,9,1,29,1,0,1,5
SF-K15-2,9,2,2,0,1,1,2
SF-K15-2,9,2,9,0,1,1,2
SF-K15-2,9,2,16,0,1,1,3
SF-K15-2,9,2,23,0,1,1,1
SF-K15-2,9,2,30,0,1,1,2
SF-K15-2,9,3,3,0,1,1,3
SF-K15-2,9,3,10,0,1,1,5
SF-K15-2,9,3,17,0,1,1,2
SF-K15-2,9,3,24,0,1,1,1
SF-K15-2,9,4,4,0,1,1,5
SF-K15-2,9,4,11,0,1,1,4
SF-K15-2,9,4,18,0,1,1,13
SF-K15-2,9,4,25,0,1,1,2
SF-K15-2,9,5,5,0,1,1,11
SF-K15-2,9,5,12,0,1,1,1
SF-K15-2,9,5,19,0,1,1,5
SF-K15-2,9,5,26,0,1,1,1
SF-K15-2,9,6,6,0,1,1,5
SF-K15-2,9,6,13,0,1,1,5
SF-K15-2,9,6,20,0,1,1,3
SF-K15-2,9,6,27,0,1,1,2
SF-K15-2,9,7,7,1,0,1,4
SF-K15-2,9,7,14,1,0,1,7
SF-K15-2,9,7,21,1,0,1,3
SF-K15-2,9,7,28,1,0,1,3
SF-K15-2,10,1,1,1,0,0,6
SF-K15-2,10,1,8,1,0,0,2
SF-K15-2,10,1,15,1,0,0,11
SF-K15-2,10,1,22,1,0,0,3
SF-K15-2,10,1,29,1,0,0,10
SF-K15-2,10,2,9,0,1,0,4
SF-K15-2,10,2,23,0,1,0,1
SF-K15-2,10,3,3,0,1,0,4
SF-K15-2,10,3,10,0,1,0,4
SF-K15-2,10,3,17,0,1,0,2
SF-K15-2,10,4,4,0,1,0,1
SF-K15-2,10,4,11,0,1,0,1
SF-K15-2,10,5,5,0,1,0,1
SF-K15-2,10,5,12,0,1,0,2
SF-K15-2,10,5,19,0,1,0,3
SF-K15-2,10,5,26,0,1,0,2
SF-K15-2,10,6,6,0,1,0,1
SF-K15-2,10,6,13,0,1,0,4
SF-K15-2,10,6,20,0,1,0,4
SF-K15-2,10,6,27,0,1,0,4
SF-K15-2,10,7,7,1,0,0,8
SF-K15-2,10,7,14,1,0,0,9
SF-K15-2,10,7,21,1,0,0,4
SF-K15-2,10,7,28,1,0,0,10
SF-K15-2,11,1,1,1,0,0,5
SF-K15-2,11,1,8,1,0,0,2
SF-K15-2,11,1,15,1,0,0,8
SF-K15-2,11,1,22,1,0,0,6
SF-K15-2,11,1,29,1,0,0,5
SF-K15-2,11,2,9,0,1,0,5
SF-K15-2,11,2,23,0,1,0,1
SF-K15-2,11,2,30,0,1,0,1
SF-K15-2,11,3,3,0,1,0,1
SF-K15-2,11,3,10,0,1,0,3
SF-K15-2,11,3,24,0,1,0,1
SF-K15-2,11,4,11,0,1,0,2
SF-K15-2,11,4,18,0,1,0,2
SF-K15-2,11,5,5,0,1,0,1
SF-K15-2,11,5,12,0,1,0,2
SF-K15-2,11,5,19,0,1,0,7
SF-K15-2,11,6,6,0,1,0,5
SF-K15-2,11,6,13,0,1,0,1
SF-K15-2,11,6,20,0,1,0,2
SF-K15-2,11,6,27,0,1,0,6
SF-K15-2,11,7,7,1,0,0,7
SF-K15-2,11,7,14,1,0,0,12
SF-K15-2,11,7,21,1,0,0,2
SF-K15-2,11,7,28,1,0,0,16
SF-K15-2,12,1,1,1,0,0,10
SF-K15-2,12,1,8,1,0,0,4
SF-K15-2,12,1,15,1,0,0,7
SF-K15-2,12,1,22,1,0,0,6
SF-K15-2,12,1,29,1,0,0,14
SF-K15-2,12,2,2,0,1,0,5
SF-K15-2,12,2,9,0,1,0,1
SF-K15-2,12,2,23,0,1,0,3
SF-K15-2,12,2,30,0,1,0,2
SF-K15-2,12,3,3,0,1,0,4
SF-K15-2,12,3,10,0,1,0,4
SF-K15-2,12,3,17,0,1,0,1
SF-K15-2,12,4,4,0,1,0,6
SF-K15-2,12,4,11,0,1,0,2
SF-K15-2,12,4,25,0,1,0,3
SF-K15-2,12,5,5,0,1,0,2
SF-K15-2,12,5,19,0,1,0,4
SF-K15-2,12,5,26,0,1,0,1
SF-K15-2,12,6,6,0,1,0,4
SF-K15-2,12,6,13,0,1,0,3
SF-K15-2,12,6,20,0,1,0,2
SF-K15-2,12,6,27,0,1,0,5
SF-K15-2,12,7,7,1,0,0,7
SF-K15-2,12,7,14,1,0,0,7
SF-K15-2,12,7,21,1,0,0,8
SF-K15-2,12,7,28,1,0,0,8
SF-K15-2,13,1,1,1,0,0,10
SF-K15-2,13,1,8,1,0,0,13
SF-K15-2,13,1,15,1,0,0,3
SF-K15-2,13,1,22,1,0,0,13
SF-K15-2,13,1,29,1,0,0,10
SF-K15-2,13,2,2,0,1,0,1
SF-K15-2,13,3,3,0,1,0,1
SF-K15-2,13,3,17,0,1,0,5
SF-K15-2,13,4,4,0,1,0,2
SF-K15-2,13,4,18,0,1,0,3
SF-K15-2,13,4,25,0,1,0,1
SF-K15-2,13,5,12,0,1,0,2
SF-K15-2,13,5,19,0,1,0,8
SF-K15-2,13,5,26,0,1,0,2
SF-K15-2,13,6,6,0,1,0,3
SF-K15-2,13,6,13,0,1,0,3
SF-K15-2,13,6,27,0,1,0,3
SF-K15-2,13,7,7,1,0,0,8
SF-K15-2,13,7,14,1,0,0,2
SF-K15-2,13,7,21,1,0,0,6
SF-K15-2,13,7,28,1,0,0,5
SF-K15-2,14,1,1,1,0,0,4
SF-K15-2,14,1,8,1,0,0,5
SF-K15-2,14,1,15,1,0,0,6
SF-K15-2,14,1,22,1,0,0,12
SF-K15-2,14,1,29,1,0,0,9
SF-K15-2,14,2,2,0,1,0,5
SF-K15-2,14,2,9,0,1,0,4
SF-K15-2,14,2,16,0,1,0,3
SF-K15-2,14,2,23,0,1,0,3
SF-K15-2,14,2,30,0,1,0,2
SF-K15-2,14,3,3,0,1,0,1
SF-K15-2,14,3,10,0,1,0,1
SF-K15-2,14,4,4,0,1,0,3
SF-K15-2,14,4,11,0,1,0,1
SF-K15-2,14,4,18,0,1,0,1
SF-K15-2,14,4,25,0,1,0,2
SF-K15-2,14,5,5,0,1,0,3
SF-K15-2,14,5,12,0,1,0,4
SF-K15-2,14,5,19,0,1,0,11
SF-K15-2,14,5,26,0,1,0,2
SF-K15-2,14,6,6,0,1,0,5
SF-K15-2,14,6,13,0,1,0,4
SF-K15-2,14,6,20,0,1,0,3
SF-K15-2,14,6,27,0,1,0,1
SF-K15-2,14,7,7,1,0,0,4
SF-K15-2,14,7,14,1,0,0,16
SF-K15-2,14,7,21,1,0,0,2
SF-K15-2,14,7,28,1,0,0,10
SF-K15-2,15,1,1,1,0,0,8
SF-K15-2,15,1,8,1,0,0,7
SF-K15-2,15,1,15,1,0,0,5
SF-K15-2,15,1,22,1,0,0,7
SF-K15-2,15,1,29,1,0,0,5
SF-K15-2,15,2,2,0,1,0,2
SF-K15-2,15,2,9,0,1,0,1
SF-K15-2,15,2,23,0,1,0,3
SF-K15-2,15,2,30,0,1,0,3
SF-K15-2,15,3,24,0,1,0,1
SF-K15-2,15,4,4,0,1,0,1
SF-K15-2,15,4,11,0,1,0,1
SF-K15-2,15,4,18,0,1,0,2
SF-K15-2,15,4,25,0,1,0,1
SF-K15-2,15,5,12,0,1,0,1
SF-K15-2,15,5,19,0,1,0,2
SF-K15-2,15,5,26,0,1,0,2
SF-K15-2,15,6,6,0,1,0,8
SF-K15-2,15,6,13,0,1,0,7
SF-K15-2,15,6,20,0,1,0,8
SF-K15-2,15,6,27,0,1,0,3
SF-K15-2,15,7,7,1,0,0,9
SF-K15-2,15,7,14,1,0,0,8
SF-K15-2,15,7,21,1,0,0,1
SF-K15-2,15,7,28,1,0,0,16
SF-K15-2,16,1,1,1,0,0,12
SF-K15-2,16,1,8,1,0,0,4
SF-K15-2,16,1,15,1,0,0,6
SF-K15-2,16,1,22,1,0,0,14
SF-K15-2,16,1,29,1,0,0,5
SF-K15-2,16,2,2,0,1,0,2
SF-K15-2,16,2,9,0,1,0,1
SF-K15-2,16,2,16,0,1,0,2
SF-K15-2,16,2,23,0,1,0,4
SF-K15-2,16,2,30,0,1,0,2
SF-K15-2,16,3,3,0,1,0,6
SF-K15-2,16,3,17,0,1,0,2
SF-K15-2,16,3,24,0,1,0,1
SF-K15-2,16,4,4,0,1,0,3
SF-K15-2,16,4,11,0,1,0,3
SF-K15-2,16,4,18,0,1,0,3
SF-K15-2,16,5,12,0,1,0,1
SF-K15-2,16,5,19,0,1,0,2
SF-K15-2,16,5,26,0,1,0,1
SF-K15-2,16,6,6,0,1,0,5
SF-K15-2,16,6,13,0,1,0,7
SF-K15-2,16,6,20,0,1,0,7
SF-K15-2,16,6,27,0,1,0,2
SF-K15-2,16,7,7,1,0,0,12
SF-K15-2,16,7,14,1,0,0,7
SF-K15-2,16,7,21,1,0,0,9
SF-K15-2,16,7,28,1,0,0,6
SF-K15-2,17,1,1,1,0,1,6
SF-K15-2,17,1,15,1,0,1,7
SF-K15-2,17,1,22,1,0,1,5
SF-K15-2,17,1,29,1,0,1,3
SF-K15-2,17,2,2,0,1,1,5
SF-K15-2,17,2,9,0,1,1,9
SF-K15-2,17,2,16,0,1,1,3
SF-K15-2,17,2,23,0,1,1,6
SF-K15-2,17,2,30,0,1,1,1
SF-K15-2,17,3,3,0,1,1,5
SF-K15-2,17,3,10,0,1,1,3
SF-K15-2,17,3,17,0,1,1,6
SF-K15-2,17,3,24,0,1,1,9
SF-K15-2,17,4,4,0,1,1,8
SF-K15-2,17,4,11,0,1,1,7
SF-K15-2,17,4,18,0,1,1,8
SF-K15-2,17,4,25,0,1,1,3
SF-K15-2,17,5,5,0,1,1,6
SF-K15-2,17,5,12,0,1,1,7
SF-K15-2,17,5,19,0,1,1,5
SF-K15-2,17,5,26,0,1,1,6
SF-K15-2,17,6,6,0,1,1,6
SF-K15-2,17,6,13,0,1,1,5
SF-K15-2,17,6,20,0,1,1,8
SF-K15-2,17,6,27,0,1,1,10
SF-K15-2,17,7,7,1,0,1,1
SF-K15-2,17,7,14,1,0,1,2
SF-K15-2,17,7,21,1,0,1,7
SF-K15-2,17,7,28,1,0,1,4
SF-K15-2,18,1,1,1,0,1,5
SF-K15-2,18,1,8,1,0,1,3
SF-K15-2,18,1,15,1,0,1,2
SF-K15-2,18,1,22,1,0,1,13
SF-K15-2,18,1,29,1,0,1,8
SF-K15-2,18,2,2,0,1,1,5
SF-K15-2,18,2,9,0,1,1,5
SF-K15-2,18,2,16,0,1,1,1
SF-K15-2,18,2,23,0,1,1,4
SF-K15-2,18,2,30,0,1,1,7
SF-K15-2,18,3,3,0,1,1,7
SF-K15-2,18,3,10,0,1,1,6
SF-K15-2,18,3,17,0,1,1,13
